ID;1;2;3;4;5;6;7;8;9;10;11;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;201;202;203;204;205;206;207;208;209;210;211;212;213;214;215;216;217;218;219;220;221;222;223;224;225;226;227;228;229;230;231;232;233;234;235;236;237;238;239;240;241;242;243;244;245;246;247;248;249;251;252;253;254;255;256;257;258;259;261;262;263;264;265;266;267;268;269;270;271;272;273;274;275;276;277;278;279;280;281;286;287;288;289;290;294;295;296;297;301;302;303;304;305;306;307;308;309;310;311;312;313;314;315;316;317;318;319;320;321;322;323;324;325;326;327;328;329;330;331;332;333;334;335;336;337;338;339;340;341;342;343;344;345;346;347;348;349;350;351;352;353;354;355;356;357;358;359;360;361;362;363;364;365;366;367;368;369;370;371;372;373;374;375;376;377;378;379;380;381;382;383;384;385;386;387;388;389;390;391;392;393;394;395;396;397;398;399;400;401;402;403;404;405;406;407;408;409;410;411;412;413;414;415;416;417;418;419;420;421;422;423;424;425;426;427;428;429;430;431;432;433;434;451;452;453;454;455;456;457;458;459;460;461;462;taxonomy_f;taxonomy_g
Nem_10;0;0;0;0;0;0;0;0;0;0;0;0;13,99;0;0;9,57;0;0;0;0;0;0;0;0;0;0;15,88;0;0;28,74;0;0;0;22,53;0;0;0;44,34;0;0;0;0;37,02;13,84;0;0;0;0;28,26;30,75;0;0;0;0;0;103,47;0;242,99;0;52,5;0;21,89;8;14,99;219,89;29,62;9,76;0;0;159,47;0;0;0;0;0;0;0;100;0;0;0;25,05;58,14;0;0;92,28;0;0;28,85;0;0;0;0;0;0;0;0;0;27,69;0;10,35;0;140,85;10,55;0;0;0;45,2;0;0;2;0;0;42;0;0;0;2;13,58;0;0;13,74;0;381,28;47,3;0;0;0;0;20,37;0;2;5,83;2;0;22,93;2;0;0;0;0;15,21;0;0;0;20;0;0;0;0;0;0;17,9;0;2,91;0;0;0;29,62;20;0;0;0;0;0;278,74;43,11;0;0;230,96;0;0;0;2;0;0;0;0;0;0;0;0;0;0;12,79;0;0;0;0;0;0;0;0;0;4;0;0;0;0;2;0;0;8,44;2;0;0;0;75,6;0;0;0;41,65;0;0;0;0;0;0;11,33;16,15;322;0;0;0;79,06;0;0;0;0;16;0;31,46;18,01;0;0;0;2;0;0;0;18,14;0;0;0;28,09;0;50,06;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;14,84;0;0;0;0;0;216,51;0;22,35;0;0;0;0;0;0;0;0;10;30,34;25,29;4;0;827,78;0;0;0;0;0;0;0;0;50;0;2;0;0;0;0;0;0;0;0;0;0;0;0;17,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28,39;0;0;0;2,54;0;0;0;0;127,48;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1532,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Criconematidae;Criconema
Nem_11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,09;0;0;0;0;0;0;15,96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,49;0;0;0;0;0;0;36,4;0;0;0;0;0;0;0;0;2,24;431,91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Criconematidae;NA
Nem_12;0;0;0;0;0;25,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60,85;54,12;134,81;0;138,33;41,02;0;0;8,95;34,07;0;22,28;0;0;0;0;0;4;0;0;0;0;0;0;8,15;14,13;30,75;60,45;23,83;0;0;0;0;0;34,71;6,32;78,74;0;0;0;0;0;74,05;0;0;0;159,47;0;2;0;0;0;0;0;0;29,28;0;0;75,15;0;0;36,76;23,07;0;0;0;0;0;5,54;0;50;0;0;0;0;27,69;20,78;20,71;0;28,17;10,55;0;0;6,45;45,2;12,43;0;27,16;0;0;0;0;0;0;6;40,74;0;0;13,74;0;54,47;9,46;0;2,88;73,84;0;0;91,59;4;4,86;342,47;4,8;0;0;78,61;0;11,91;21,06;60,83;0;0;0;31,47;0;0;0;2;154,09;4;17,9;15,7;0;17,84;0;49,3;0;66,67;0;0;0;0;82,82;0;50;20,54;10,05;35,53;0;0;0;0;0;0;0;0;23,43;0;0;133,97;0;8;38,38;0;0;0;0;0;26,2;0;0;39,91;0;0;0;40,02;13,19;0;0;0;0;12,67;11,84;0;0;0;0;0;8,89;83,31;0;20;26,61;0;0;0;11,33;0;43,91;0;0;54,89;79,06;0;48,19;0;17,23;64,9;0;0;8;39,74;0;0;0;2;0;28,95;9,07;0;17,01;0;0;0;0;0;0;0;0;14,15;0;0;0;0;0;0;0;0;65,08;2;14,84;135,69;0;37,41;0;0;36,08;15,54;44,69;74,17;78,17;0;14,97;0;8;0;37,35;47,87;0;37,94;0;0;103,47;34,96;0;0;0;0;0;0;0;36,52;0;0;0;0;0;0;0;0;45,25;35,28;0;0;0;0;0;0;0;0;0;60,87;0;0;0;0;0;0;0;0;0;0;51,89;0;0;9;28,39;0;0;8,99;0;0;0;2;34,76;25,5;0;0;0;0;0;46,38;0;0;22,86;0;0;59,86;0;0;0;0;4,82;0;0;10;0;0;0;0;74,47;0;2,44;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;26,59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,02;0;0;0;0;Diphtherophoridae;NA
Nem_13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161,81;0;0;0;0;0;0;0;51,87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;15,55;0;0;0;0;0;0;0;0;0;36,76;0;7,88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,6;2;0;0;0;0;0;0;0;3,77;0;0;0;0;27,48;0;0;0;0;0;0;0;0;122,12;0;0;0;9,61;0;0;0;0;0;0;0;0;0;0;0;0;0;20,6;0;0;18,22;0;0;4,85;0;0;0;0;66,67;32,32;50,32;0;0;0;0;0;6,85;0;0;0;26,96;0;0;0;111,52;0;14,82;0;0;42,82;0;93,55;77,16;0;14,86;0;0;0;0;0;0;0;0;0;0;8,23;0;13,19;34,48;44,81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;17,23;0;0;0;0;0;0;0;0;0;0;0;0;54,56;0;109,9;0;0;0;0;43,97;0;0;0;35,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;11,8;0;51,74;174,81;55,95;112,58;0;0;29,64;10,71;0;36,52;0;0;0;10,44;0;28,39;0;0;45,25;0;32,19;0;0;0;0;0;0;0;67,33;0;0;0;0;24,39;68,63;0;0;0;94,48;0;0;0;58,9;0;0;0;103,57;0;0;6,39;0;13,99;0;0;0;0;0;0;0;0;0;0;0;0;0;149,65;0;0;0;0;0;0;17,35;0;0;0;15,16;0;0;0;0;0;0;0;97,13;0;0;0;0;16,28;0;0;0;0;54,44;31,66;0;20,14;72,09;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Anguinidae;Ditylenchus
Nem_14;5,77;17,91;0;7,7;20,5;0;9,94;11,58;0;34,41;69,28;40,57;13,99;36,86;84,78;76,56;43,05;146,15;45,29;21,58;57,34;0;102,11;30,43;108,23;16,85;79,39;34,58;102,54;201,16;161,6;62,63;34,07;45,07;0;62,21;78,36;266,06;126,83;13,08;52,74;65,03;74,03;55,36;11,4;0;244,45;4,07;7,06;0;33,58;71,49;50,68;10;30,56;103,47;45;138,85;12,65;52,5;0;65,67;0;22,49;109,95;44,43;9,76;189,38;9,73;0;60,81;32,27;30,72;17,47;0;12,28;16,81;0;0;0;83,39;175,36;43,61;503,65;73,53;46,14;0;10,11;86,56;41,17;22,57;0;50;164,89;56,71;6;5,34;65,36;55,38;31,16;51,77;56,38;28,17;94,99;21,28;4,68;25,79;113;0;21,49;36,21;30,88;69,14;84;19,05;45,5;18,83;14;13,58;14,56;8,8;54,96;31,13;27,23;37,84;338,44;0;0;21,92;61,11;61,06;74,7;5,83;48,92;0;0;9,07;78,61;4;35,74;0;60,83;0;56;21,94;62,95;0;0;0;22,27;325,3;63,76;107,41;15,7;0;0;0;49,3;59,24;200;0;50,32;10,25;57,83;0;418,11;43,11;34,23;20,1;53,3;27,43;0;16,56;169,31;29,4;2;7,81;0;0;124,51;21,41;357,25;40,09;102,87;25,59;44,57;27,89;0;48,77;3;13,1;0,97;0;19,95;11,37;2;0;13,34;105,53;0;0;0;8,44;101,38;11,84;0;100,83;0;5,56;2;22,22;41,65;0;0;0;0;12;8,52;0;16,15;0;21,46;23,22;18,3;0;0;0;0,97;17,23;129,81;0;178,26;18,01;119,22;42,55;18,44;0;49,9;29,3;0;4;0;68,03;0;0;108,42;4;5,49;87,94;0;13,16;4;0;29,83;2;0;4;81,6;5,53;30,06;108,46;52,83;103,89;50,88;85,29;93,54;15,49;0;72,17;15,54;0;0;117,26;27,56;14,97;53,28;22,11;25,17;74,7;79,78;151,68;37,94;11,8;18,27;51,74;34,96;27,98;112,58;23,69;294,85;0;0;235,77;0;9,13;6;0;41,75;0;14,19;0;18,63;8;176,42;0;129,26;56,8;15,21;35,84;84,97;127,31;2;2;121,74;46,9;0;72,79;6,1;0;0;11,57;0;0;0;17,3;0;196,32;18;63,87;36,64;0;8,99;2,54;3,2;21,59;0;17,38;101,99;0;10;0;26,88;0;0;1,92;0;0;0;16;0;0;0;2;119,66;2,89;213,83;0;0;26,71;14,95;0;0;37,23;0;26,87;0;0;153,26;0;96,18;58,27;2;5,03;16,28;6;0;8,73;0;27,22;10;11,25;20,14;0;0;0;38,89;0;193,62;0;88,32;0;30;0;15,12;97,29;4,83;0;0;0;93,09;0;0;22;57,81;0;8,64;Dorylaimidae;NA
Nem_15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86,1;62,64;67,94;0;0;0;0;0;1569,36;84,26;111,15;0;194,83;0;0;8,95;0;45,07;0;0;0;88,69;0;91,57;0;21,68;0;0;0;0;34,92;0;0;0;0;0;0;0;0;34,49;0;173,57;0;13,12;0;0;0;0;27,49;29,62;0;0;48,63;0;0;0;0;0;0;0;0;0;0;0;0;0;145,36;0;36,76;0;0;0;0;41,17;0;0;0;0;56,71;0;0;16,34;0;0;0;0;0;0;0;0;0;67,8;0;0;0;0;103,7;0;0;22,75;0;0;0;0;0;0;0;190,64;9,46;0;7,69;0;0;0;0;0;5,83;1125,27;0;0;2;0;0;83,39;0;0;129,87;0;0;62,95;0;1;0;0;0;0;0;15,7;7,76;0;0;32,87;29,62;20;16,16;0;0;0;0;46,46;43,11;0;0;0;0;0;49,69;63,49;0;947,91;0;14,82;0;0;0;44,66;0;0;0;0;27,89;0;0;0;0;2,91;3,54;0;102,37;26;0;0;0;0;0;0;0;76,03;11,84;0;0;0;0;0;0;583,14;129,56;0;665,32;0;0;0;0;0;14,64;0;0;91,48;26,35;229,93;0;0;0;64,9;0;31,46;0;1112,74;0;4;0;973,14;0;57,89;0;327,38;272,11;0;28,09;0;0;16,48;0;38,15;0;0;0;0;0;0;0;0;0;52,61;0;0;0;0;0;0;0;526,57;0;0;0;37,08;117,26;16,54;239,58;53,28;0;0;2315,55;0;0;12,65;0;0;51,74;0;0;0;23,69;0;0;2;0;0;0;0;50,54;0;0;0;0;37,26;45,25;176,42;32,19;0;0;0;0;3058,96;2;20;0;0;0;10,96;0;0;19,61;172,1;0;17,12;0;89,72;0;0;0;0;2;58,63;0;0;0;0;21,59;0;0;152,98;0;10;0;0;0;0;0;15,22;0;0;54,2;239,43;0;0;15,08;39,89;1,93;0;0;303,69;0;44,84;0;0;0;0;0;0;0;38,32;0;0;0;0;0;0;8,25;0;0;0;81,67;0;0;10;0;0;106,35;0;0;138,3;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;Paratylenchidae;Gracilacus
Nem_16;0;0;0;61,61;71,77;12,62;29,82;11,58;0;0;467,63;0;181,83;270,33;0;76,56;0;0;22,65;0;0;0;0;0;0;0;15,88;34,58;0;28,74;215,47;205,78;0;22,53;0;0;0;0;0;0;0;0;0;13,84;376,05;8,44;0;0;0;23,06;0;0;150;2;0;0;0;0;0;0;0;0;0;457,31;0;44,43;0;78,91;0;0;106,42;4;0;0;0;0;0;0;0;0;0;25,05;0;0;0;322,97;0;0;0;267,59;0;2;0;0;0;0;0;0;110,75;10,39;0;0;0;0;468,09;0;12,89;45,2;149,11;0;9,05;571,26;138,27;21;0;79,63;48,95;100,32;0;0;35,21;82,45;20,75;27,23;18,92;0;0;830,69;0;0;427,42;14,94;14,59;0;0;229,34;2;0;0;11,91;147,44;182,48;0;0;0;346,2;0;0;0;111,33;68,48;36,44;0;0;0;0;0;0;0;66,67;32,32;0;10,25;0;0;0;0;0;0;0;0;6,74;0;0;0;0;0;0;23,43;0;0;44,66;26,73;0;0;0;27,89;0;0;2;13,1;0;0;0;5,69;1;0;0;0;0;0;6,22;0;4;0;0;0;0;0;0;4,44;374,88;0;73,38;0;322,5;0;0;34;16,15;0;0;0;0;0;0;0;0;0;0;34,27;0;198,15;437,15;10,64;6;6,95;2;322,35;28,95;54,43;36,38;0;0;28,09;0;0;0;0;0;0;0;0;0;0;0;45,24;0;0;0;0;10,57;6;16,96;0;205,78;309,71;0;0;0;111,73;0;664,47;0;0;106,56;88,44;302,01;0;0;0;25,29;5,9;0;51,74;0;0;0;0;0;29,64;0;0;219,15;0;22;0;62,63;98,7;0;0;0;22,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;608,6;126;0;0;0;0;0;0;43,19;0;69,51;0;0;386,93;0;0;0;0;0;0;22,86;0;0;0;0;0;0;0;0;0;0;0;0;14,95;0;0;335,11;0;0;0;0;0;0;0;0;0;0;0;0;0;17,46;27,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33,04;63,04;0;Hoplolaimidae;Helicotylenchus
Nem_17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,36;0;0;0;4,07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;1,94;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,89;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;117,26;0;0;213,11;0;0;37,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,5;0;0;0;0;16;4;0;42,99;0;0;8;0;0,96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Hemicycliophoridae;Hemicycliophora
Nem_18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34,07;0;8;0;0;177,37;0;0;52,74;65,03;0;13,84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,49;0;0;0;0;0;0;0;0;0;0;0;184,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,57;0;0;41,22;0;0;0;16,34;27,69;0;0;0;0;0;0;0;0;45,2;0;0;0;0;0;0;19,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;305,56;0;0;4,86;0;4,8;0;0;0;0;0;21,06;0;0;0;21,94;0;0;0;0;66,8;0;0;0;2;4,85;0;0;0;25;0;0;8;0;0;0;0;43,11;82,15;0;0;0;0;0;0;0;0;0;0;0;0;107,05;357,25;0;0;0;0;0;62,86;0;0;52,4;0;0;0;187,67;1;0;66,69;0;6;0;0;8,44;0;0;0;0;45,36;0;0;0;416,53;0;0;0;0;0;0;0;16,15;29,27;21,46;0;0;26,35;0;0;0;0;0;0;0;0;79,48;0;0;0;149,71;0;0;0;0;0;0;0;0;2;0;0;6;0;0;0;0;16;0;2;0;0;0;216,92;0;0;0;0;56,12;0;0;0;0;0;37,08;117,26;22,05;0;0;0;0;0;10;0;0;0;0;51,74;0;0;0;0;0;0;0;0;328,72;0;0;0;0;24,68;0;0;0;0;0;0;0;0;0;0;0;30,73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,99;312,5;0;0;0;0;0;0;311,76;162,61;59,86;0;0;0;0;0;0;0;23,36;0;2;0;0;0;0;0;0;0;76,63;0;0;0;6,5;0;0;0;0;8,73;0;27,22;20;0;0;0;0;106,35;0;63,85;0;0;0;0;0;366,67;0;0;0;19,04;0;0;0;0;36,1;0;0;0;0;Heteroderidae;Heterodera
Nem_19;0;0;0;0;51,26;0;0;0;0;11,47;86,6;0;55,95;12,29;0;0;0;0;0;0;0;29,46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,22;0;0;0;130,72;0;0;0;0;0;0;0;0;0;0;62,13;0;0;0;0;0;0;0;0;0;0;0;0;13,74;2;0;0;0;0,96;55,38;0;20,37;122,12;0;0;0;0;0;0;0;20,32;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;17,84;0;0;0;0;0;0;0;0;0;0;0;0;0;82,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,1;0;0;0;0;0;0;0;118,72;0;0;0;0;0;11,84;0;50;0;0;0;0;0;0;0;0;0;0;0;0;16,15;0;0;0;0;0;0;0;0;51,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;5,53;0;0;0;0;0;0;0;0;0;0;0;0;370,83;0;0;0;0;0;0;0;0;0;0;0;0;51,74;0;0;0;0;0;88,93;0;0;36,52;0;2;12,63;0;0;0;0;0;0;0;32,19;0;0;0;0;0;0;0;0;60,87;0;0;181,99;0;0;0;0;0;0;44,86;0;0;0;0;0;0;0;0;0;31,97;0;0;0;0;0;0;104,17;0;0;0;2,88;0;182,86;0;8;29,93;0;0;0;0;0;0;0;0;0;0;0;0;148,94;0;0;0;0;0;0;0;0;19,49;0;0;0;0;17,46;0;0;0;0;141,01;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;22,06;0;0;0;0;25,93;Hoplolaimidae;Hoplolaimus
Nem_20;46,16;17,91;35,43;30,8;20,5;113,6;19,88;5,79;0;11,47;17,32;0;83,92;12,29;14,13;0;3,91;0;0;10,79;38,22;0;14,59;15,21;0;50,55;15,88;51,87;153,81;0;0;35,79;68,14;90,14;22,28;0;0;0;126,83;0;52,74;0;0;27,68;22,79;0;0;24,44;7,06;107,61;53,73;333,64;126,69;22;12,73;0;0;34,71;6,32;170,61;8,63;54,73;56,39;67,47;82,46;29,62;19,51;0;19,45;39,87;15,2;0;30,72;0;2;0;8,4;0;0;0;0;0;0;0;0;0;0;10,11;0;0;0;22,16;0;0;56,71;0;21,36;0;27,69;0;0;0;0;10,55;21,28;4,68;12,89;45,2;0;0;0;0;0;84;0;22,75;7,53;6;40,74;0;0;0;41,5;54,47;18,92;304,59;12;18,46;21,92;61,11;91,59;59,76;7,78;0;4,8;45,87;0;0;30,48;11,91;42,13;0;0;42;0;31,47;27,65;3;5,15;11,13;51,36;63,76;232,72;62,81;0,97;0;0;49,3;59,24;266,67;0;50,32;10,25;289,14;41,41;0;43,11;41,08;60,3;0;137,17;6,74;0;84,66;14,7;111,52;0;44,47;23,43;20,75;42,82;89,31;40,09;0;76,76;44,57;83,66;62,86;48,77;11;0;3,87;0;0;5,69;4;16,46;0;13,19;0;0;6,22;16,88;25,34;35,53;4;0;15,12;11,13;11,11;4,44;41,65;0;0;0;0;5;8,52;45,33;0;29,27;0;23,22;0;52,71;57,48;32,13;4,84;86,17;129,81;0;2;18,01;119,22;31,91;18,44;0;24,95;21,98;28,95;9,07;36,38;0;27,48;28,09;12,05;2;32,95;0;38,15;13,16;0;0;0;4;0;8;0;0;7,52;0;63,39;59,37;0;7,75;0;15,49;0;0;0;0;37,08;39,09;16,54;134,76;26,64;22,11;0;0;159,56;0;37,94;11,8;0;0;0;0;0;47,37;0;0;5,36;50,52;182,62;4,56;52,35;37,9;31,32;123,38;6;31,94;18,63;22,63;0;32,19;0;0;15,21;26,88;0;8,78;0;19,24;60,87;234,48;0;0;6,1;39,22;34,42;8,68;188,33;188,96;59,81;17,3;0;10;9;0;21,99;0;4,5;30,53;3,2;21,59;167,82;34,76;25,5;5,68;85,98;156,25;0;10,25;0;0,96;106,56;68,57;218,24;0;329,22;23,26;0;15,08;39,89;3,85;0;34,7;0;0;0;0;61;111,7;0;14,65;83,87;119,13;76,63;0;64,12;9,71;6,5;10,06;0;0;71,11;8,73;0;27,22;10;11,25;20,14;12,01;29,02;132,93;19,44;95,77;27,66;0;29,44;11,67;0;50;30,23;0;0;12,69;0;25;13,3;0;9,02;0;2;0;17,28;Leptonchidae;NA
Nem_21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Longidoridae;Longidorus
Nem_22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;216,46;0;0;17,29;0;0;0;26,84;68,14;0;22,28;0;0;0;126,83;0;79,11;0;0;110,71;34,19;0;0;0;7,06;0;0;0;202,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119,6;0;0;0;0;0;0;0;0;0;0;41,69;0;14,54;0;73,53;0;0;0;0;0;0;0;0;0;0;0;0;0;166,13;0;82,83;0;0;0;21,28;0;0;429,4;198,81;128,95;0;0;0;0;0;0;0;33,44;0;0;114,44;151,15;10,38;0;9,46;0;45,2;18,46;0;0;152,65;0;0;195,7;148,89;0;9,07;0;0;0;0;0;0;28;0;0;0;0;0;0;0;446,35;0;0;3,88;0;0;0;0;0;161,6;25,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93,71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166,61;0;73,38;0;56,09;0;0;147,33;32,3;0;0;0;0;26,35;0;1092,3;50;17,23;0;0;0;954,74;238,44;0;0;0;249,52;0;115,79;0;145,5;0;82,43;0;44,17;0;0;0;0;0;0;0;0;0;0;0;0;0;7,52;0;0;0;0;0;0;0;0;0;0;0;0;234,52;0;0;53,28;66,33;0;0;0;0;0;5,9;0;0;0;0;0;0;0;0;0;0;73,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62,35;0;299,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27,66;0;0;0;0;0;0;17,69;0;0;20,53;0;13,3;0;0;0;0;0;0;Heteroderidae;Meloidogyne
